review,label
"This movie is the first time movie experience for several people in the cast. All of them are experienced actors and have played in several TV series and plays. Sahan Gokbakar is a well known comedian in Turkey. It's kind of strange to see him in a thriller, while he is at the peak of his comedy career in Turkey. This movie is Togan Gokbakar's first long shot and pretty much the first experience as a director. But they all did a good job. We are happy to see such enthusiastic young cast. They seem very promising for the future of the Turkish film Industry. Doga Rutkay being long time sweetheart of Sahan Gokbakar, is also a talented actress, who is known for her recent play in ""number 27"" theatrical play and several TV series.",pos
"It is an excellent thriller from Turkey which can make sense.Great job from Gokbakar brothers.<br /><br />First of all,i want to point on screen play.Generally screen play in most films from Turkey is not enough,but GEN has the best shots to be said ""perfect"".And also transition parts are really excellent.<br /><br />On the other hand,""Gen"" has a great topic that influence everyone.Especially,a woman ,who wants to be a psyciatrist in a sanitarium ,has a mother that is a habitual insanity.Principal causes and psychological consequences are given in Gen.The only thing you have to do is to combine all the hints.<br /><br />There is an impressive aggression part Doga Rutkay and Sahan Gokbakar played.This performance may be more realistic than "" IrrÇ¸versible(Monica Bellucci) "".<br /><br />The last thing i want to say is ""Watch this movie,you'll get confused""",pos
"A young ( only 21 ) director with great talent, a powerful scenario, young and ambitious cast with all theatrical background...<br /><br />One of the first tries of a thriller in Turkish cinema, which seems in the future we'll have some more based on the success...<br /><br />Shot on high definition video, the movie is perhaps effected on world thrillers, especially the American thrillers. The technical and cinematographic character is quite well done, the scenes are all well worked on. Not too much blood but sufficient enough to make you think you're in a blood bath too...<br /><br />The scenario is quite wise but with certain clues, a clever audience can easily predict what's going on and at the end when everything settles down you're getting somehow weird to conclude the result.<br /><br />Well done Tiglon, one of the biggest DVD distributors in Turkey, it is not easy to decide for such a movie in their first try as a production company...",pos
"This 1984 version of the Dickens' classic `A Christmas Carol,' directed by Clive Donner, stars George C. Scott as Ebenezer Scrooge. By this time around, the challenge for the filmmaker was to take such familiar material and make it seem fresh and new again; and, happily to say, with this film Donner not only met the challenge but surpassed any expectations anyone might have had for it. He tells the story with precision and an eye to detail, and extracts performances from his actors that are nothing less than superlative, especially Scott. One could argue that the definitive portrayal of Scrooge-- one of the best known characters in literary fiction, ever-- was created by Alastair Sim in the 1951 film; but I think with his performance here, Scott has now achieved that distinction. There is such a purity and honesty in his Scrooge that it becomes difficult to even consider anyone else in the role once you've seen Scott do it; simply put, he IS Scrooge. And what a tribute it is to such a gifted actor; to be able to take such a well known figure and make it so uniquely his own is quite miraculous. It is truly a joy to see an actor ply his trade so well, to be able to make a character so real, from every word he utters down to the finest expression of his face, and to make it all ring so true. It's a study in perfection.<br /><br />The other members of the cast are splendid as well, but then again they have to be in order to maintain the integrity of Scott's performance; and they do. Frank Finlay is the Ghost of Jacob Marley; a notable turn, though not as memorable, perhaps, as the one by Alec Guinness (as Marley) in the film, `Scrooge.' Angela Pleasence is a welcome visage as the Spirit of Christmas Past; Edward Woodward, grand and boisterous, and altogether convincing as the Spirit of Christmas Present; and Michael Carter, grim and menacing as the Spirit of Christmas Yet To Come.<br /><br />David Warner hits just the right mark with his Bob Cratchit, bringing a sincerity to the role that measures up well to the standard of quality set by Scott's Scrooge, and Susannah York fares just as well as Mrs. Cratchit. The real gem to be found here, though, is the performance of young Anthony Walters as Tiny Tim; it's heartfelt without ever becoming maudlin, and simply one of the best interpretations-- and the most real-- ever presented on film.<br /><br />The excellent supporting cast includes Roger Rees (Fred Holywell, and also the narrator of the film), Caroline Langrishe (Janet Holywell), Lucy Gutteridge (Belle), Michael Gough (Mr. Poole) and Joanne Whalley (Fan). A flawless presentation, this version of `A Christmas Carol' sets the standard against which all others must be gauged; no matter how many versions you may have seen, watching this one is like seeing it for the first time ever. And forever after, whenever you think of Scrooge, the image your mind will conjure up will be that of George C. Scott. A thoroughly entertaining and satisfying experience, this film demands a place in the annual schedule of the holiday festivities of every home. I rate this one 10/10.",pos
"Despite of the success in comedy or drama, the Turkish directors are failure in horror-thriller. ""Okul-D@bbe"" are good examples for the awful horror Turkish films.<br /><br />But if you watch ""Gen"" you will understand that it is a strike. The atmosphere of the movie is impressive and dark. Also the special features are colorful and not cheap. The soundtracks fit the movie, but the script is not totally perfect and the theme of the movie is ordinary.<br /><br />As a result ""Gen"" does not add any difference to horror movies, but it does not disappoint thriller fans. In this respect it is a success for Yesilcam and Turkey. (7/10)",pos
"I must say, I was surprised with the quality of the movie. It was far better than I expected. Scenario and acting is quite good. The director made a good job as well. Although some scenes look a bit clumsy, it is a decent movie overall. The idea was definitely brilliant and the truth did not reveal itself till the very end. The mental hospital atmosphere was given quite good. The plot was clear, consistent and well thought. Some people may find it a bit boring though since the story line is very focused and they take their time for character and story development. Moral of the story, it is a decent movie for its genre and it is astonishingly good.",pos
"A real classic. A shipload of sailors trying to get to the towns daughters while their fathers go to extremes to deter the sailors attempts. A maidens cry for aid results in the dispatch of the ""Rape Squad"". A cult film waiting to happen!",pos
"I agree with the other comments. I saw this movie years ago. Christopher Plummer is hilarious as a dandy. The ribaldry is unsurpassed. If this comes out on video, I will definitely buy it.",pos
"Lock Up Your Daughters is one of the best high-spirited comedies I have ever seen.<br /><br />It is misunderstood since it lacks the ""social commentary"" values that many films of the day (1969) required to be successful.<br /><br />The characters are over-the-top satires of everyday people and played to that purpose by all of the actors.<br /><br />Christopher Plummer shines especially bright as Lord Foppington, a noble with hair too big to fit in the door.<br /><br />The plot involves the usual 18th century stuff; mistaken identities, thwarted romances, corrupt government officials, and jokes at every turn.<br /><br />It answers the questions: What happens when 4 rambunctious, eager to party sailors are on leave in a small British coastal town? And, who do they get involved with and how does it all turn out?<br /><br />Despite doing poorly at the box office, it has great costumes, excellent music(based on the Mermaid Theatre musical of the same name), great,lively acting and sets that are obviously authentic.<br /><br />That it has never been released on either VHS or DVD is truly a shame, since so many bad movies are released every day.",pos
"I saw this film 12 years ago on TNT. It was Susanah York's Birthday and they were showing this film as a double feature with Tom Jones (1963). I have not seen this film on TV since. I took interest in seeing this film because one of the stars is the very funny and talented Jim Dale, as Lusty the sailor. I believe that Dale now does the narration of the Harry Potter books on Casette, but anyway he is quite funny. This is a fast paced comedy. It is not on VHS or DVD. Columbia Pictures should go through their film collection, and consider restoring and releasing this film to DVD. Christopher Plummer is hilarious as Lord Fopington, Ian Bannen is also quite humorous as Ramble the sailor. This is a bawdy comedy, the kind of film one no longer sees, with great production values. ***1/2 stars out of ****",pos
"When our local TV station first launched, it filled a lot of its schedule with old British programming. ""Lock Up Your Daughters!"" was duly aired, and I -- swayed by the opening few seconds of the film -- popped in a blank tape. Best thing I ever did.<br /><br />The actors are beautifully suited to their characters and bring them to delightful life, complete with appropriate accents (Christopher Plummer's Foppington will leave you in stitches, as will Hoyden and her family). Double entendres abound, plot-line wheels within wheels mix and match the characters, hilarious sight gags lurk in every scene, and risquÇ¸ comments are made on a regular basis.<br /><br />I showed the film to friends a few years ago and they called the piece ""a lost treasure,"" as much for the cast as for the story. To this day I can crack up just thinking about the dialog. Should this gem ever find its way to a DVD release, I'll be at the front of the line.",pos
"I love this anime! I was laughing my head off with all of the jokes and the violence (mostly from Akane Ranma's reluctant but short tempered ""fiancee"")is so slapstick however Ranma does deserve it but he does try his best to make amends...clumsily. The main character Ranma goes to China to train only to fall into the cursed Jusenkkyo Spring and turns into a girl when splashed by cold water. From then on it's pure chaos one after another. Among the stand outs are the deranged brother and sister duo of Kuno and Kodachi, the sexy Shampoo, the pervert Happosai all causing trouble for our hero/heroine. However it is Ranma's selfish father Genma who winds up being the culprit for the mess most of the time. If anyone want an anime that's funny, this is the one. It's cuter and better with the Japanese dub.",pos
"So i consider myself pretty big into the anime scene, with very few shows i simply WILL NOT WATCH.<br /><br />this show, however, i would recommend to anyone.<br /><br />Quite possibly the most Original series to date, it;s got just about everything i could ask for. A side story, so to speak, about an unconditional love that will NOT be admitted to, a very blatant comedy, and a very well put together voice acting cast (both Japanese and American translation).<br /><br />If not for the terribly funny aspect to it, it would be, just another anime.<br /><br />More or less, as i have noticed, a 'love it or hate it', very few people i have seen introduced to this series will end up with a distaste for it.<br /><br />Original to the core, with everything you could ask for in an afternoon, bet the house on this series. I'm ready to ASSURE you that you will enjoy it.",pos
"Wow... I mean WOW this has got to be one of the best story's I've ever had the chance to read/watch. We all know this famous story. Two martial artist, a man and his son, go to train in the forbidden Cursed Springs and while ignoring their warnings they both fall in a spring each. The dad, Genma, the spring of drowned Panda. And 16 year old Ranma, the spring of drowned girl. Now with every splash of cold water they turn into the very being titled to the spring they landed in. Crazy enough yet? No, thats just the beginning. As if being one of the strongest teenagers to ever exist who turns into a female wasn't enough, Ranma has to deal with crazed martial arts teachers and hundreds of insane art styles, an insane high school principle, opponents right and left who have a score to settle with Ranma wither it be for messing up their life early on somehow or for ""stealling"" their loved ones. And speaking of loved ones, I've lost track of how many times a boy or a girl has fallen in love with Ranma. And not once has it been his fiancÇ¸e, Akane. And thats just from the first few chapters/episodes of the series.<br /><br />The story itself is amazing. I have never come across something so crazy, so bizarre, so... so... out of this world and yet its so down to Earth and believable... I can't even describe it to its fullest. Its just a charming story thats so easy to get into. What I like about it is the humor. Not once have I laughed out loud this much from a manga, and it doesn't have to try any of the stunts you would catch in Simpson's or something of the sort. I could read any part of the comic and I would be laughing from beginning to end. Another thing is the characters. Ranma, you would think making him too strong would be a set back but nooo... with every little problem the story throws at him he's doing his best just to survive half the time and his personality is that of a foolish young boy it would seem but when worst comes to worst he can be a calculating genius. And to think, of the hundreds of perverts in the show, Ranma who hates the idea of perverts all together is considered by everyone in his town, more so by Akane, the worst pervert to ever live. His father Genma, you would think the father character would blend in to the background right? Correct! But whenever he does have some spotlight... he just gives you more reasons to hate him yet at the same love him! You think you know the worst dad ever from an anime? You haven't met Genma. Ryoga, probably one of Ranma's greatest rivals and my favorite character (next to Ranma)... and probably one of the only people he can actually stand. Most likely the strongest character in the series but has two faults, one is his curse that turns him into a baby pig but his worst fault... is his lack of sense in direction! Then we have... you know, I could spend hours at the computer explaining all the characters, the story's, everything positive about it but that would be just pointless.<br /><br />Check out the series if you haven't, NOW! You WILL NOT regret it! Though I would advise checking the comic out first. I like the anime, but I've had some trouble getting the series at a good price. And a small nitpick, the humor doesn't seem to translate to the anime as well as the manga. I think partly because the comic seems more cartoonish to me. But either way, its a win win! 10 out of 10!",pos
"This movie is a very realistic view of a police squad in a small german town as seen through the eyes of a woman recruit. She brings her way of dealing with the law, which means more than simple convictions. The strong performance of the main character, supported by good dialogues makes this flick very enjoyable.",pos
"admittedly, I first picked up Ranma 1/2 when I was around twelve. I was in the library and searched desperately for something good to read. Then, I went to the Comic/Manga section and spotted this book. At my first few reads through the chapters I didn't really know what was going on, but I knew that I LOVED it. I even took it home for a few more reads over. Frankly, I wasn't getting anywhere. And then, about five months (I'm 16 now) ago my friend was watching some anime series and I remembered about this Manga. I couldn't remember what it was called, but recalled that the author was Rumiko Takahashi, creator of Inu Yasha. I Googled it, and then made a rash decision to watch all 161 episodes. At first I was a little thrown off by the 1990 graphics, but it didn't really matter in the end. No anime has ever made me laugh so hard and rewind, watch again. I once watched 45 consecutive episodes within a day. I don't know how I did it... but I couldn't stop. Eventually, after about two days, I grew obsessed. I even dreamt--as crazy as this sounds--about watching Ranma. Never have I found a series so enjoyable, so funny, and so heartwarming to watch. To this day 161 episodes are not enough to keep me satisfied. Of course the cliffhanger ending was enough to make me go bonkers, but the series alone was enough to make me continue reading. <br /><br />Ranma 1/2 is about a boy named Ranma Saotome and his dad Genma Saotome. INTENSE martial artists. They are so intense, that they went to the ancient training grounds in China and became 'cursed'. The grounds were full of different pools of springs, and if you land in one, you take the shape of whatever drowned there when doused in cold water. For Genma, that was a PANDA, and for Ranma that was a... girl! It's a very crafty fun loving story. On top of that, Genma promises his friend that Ranma will marry one of his daughters to keep the Tendo dojo alive. 'Course the one he gets matched up with hates his guts and the feelings mutual. Obviously they start to like one another, but both way to stubborn to admit it. But.. Genma has a history of doing this. He promised Ranma to many girls. <br /><br />Trust me. It's worth watching. It's humorous, heartwarming and all around amazing.",pos
"''Ranma ¶«"" is my favorite anime by Rumiko Takahashi. The woman really knows how to entertain us with a good story, that is not only a comedy, but also an action anime. The main character of the story is Ranma Saotome, a teenager boy who is also an expert in martial arts. Ranma is engaged to Akane because of an arrangement of both fathers, who are great friends and trained together during many years. <br /><br />Akane is the younger and most violent sister of the Tendo's: Kasumi is the oldest and is very sweet and Nabiki is the middle and loves to win money no matter what.<br /><br />Ranma and Akane fight all the time,specially because both have a very bad temper, and when they discover that Ranma becomes a girl when splashed with cold water as well as his father becomes a panda,many new characters and situations starts to happen. They also discover the reason of the transformation: while fighting, Ranma and his father fell in a cursed river. But not only them had this kind of fate...<br /><br />If you watched ''Ranma 1/2'' and liked, I would recommend you ''Inuyasha'' and ''Maison Ikkoku"", two other good creations from Rumiko's hands.",pos
"First things first, Edison Chen did a fantastic, believable job as a Cambodian hit-man, born and bred in the dumps and a gladiatorial ring, where he honed his craft of savage battery in order to survive, living on the mantra of kill or be killed. In a role that had little dialogue, or at least a few lines in Cambodian/Thai, his performance is compelling, probably what should have been in the Jet Li vehicle Danny the Dog, where a man is bred for the sole purpose of fighting, and on someone else's leash.<br /><br />Like Danny the Dog, the much talked about bare knuckle fight sequences are not choreographed stylistically, but rather designed as normal, brutal fisticuffs, where everything goes. This probably brought a sense of realism and grit when you see the characters slug it out at each other's throats, in defending their own lives while taking it away from others. It's a grim, gritty and dark movie both literally and figuratively, and this sets it apart from the usual run off the mill cop thriller production.<br /><br />Edison plays a hired gun from Cambodia, who becomes a fugitive in Hong Kong, on the run from the cops as his pickup had gone awry. Leading the chase is the team led by Cheung Siu-Fai, who has to contend with maverick member Inspector Ti (Sam Lee), who's inclusion and acceptance in the team had to do with the sins of his father. So begins a cat and mouse game in the dark shades and shadows of the seedier looking side of Hong Kong.<br /><br />The story itself works on multiple levels, especially in the character studies of the hit-man, and the cop. On opposite sides of the law, we see within each character not the black and white, but the shades of grey. With the hit-man, we see his caring side when he got hooked up and developed feelings of love for a girl (Pei Pei), bringing about a sense of maturity, tenderness, and revealing a heart of gold. The cop, with questionable tactics and attitudes, makes you wonder how one would buckle when willing to do anything it takes to get the job done. There are many interesting moments of moral questioning, on how anti-hero, despicable strategies are adopted. You'll ask, what makes a man, and what makes a beast, and if we have the tendency to switch sides depending on circumstances - do we have that dark inner streak in all of us, transforming from man to dog, and dog to man? Dog Bite Dog grips you from the start and never lets go until the end, though there are points mid way through that seemed to drag, especially on its tender moments, and it suffered too from not knowing when to end. If I should pick a favourite scene, then it must be the one in the market food centre - extremely well controlled and delivered, a suspenseful edge of your seat moment. Listen out for the musical score too, and you're not dreaming if you hear growls of dogs.<br /><br />Highly recommended, especially if you think that you've seen about almost everything from the cop thriller genre.",pos
First of all that I would like to say is that Edison Chen is extremely hot and that Sam Lee is looking much better than before XD! This is probably one of the most original movies I have seen so far; shows a poverty lifestyle background of a Cambodian. The Cambodian(Edison aka Pang) goes around killing people to survive himself; has done it throughout his entire life. Sam Lee's(Wai) duty is to capture the Cambodian for good. There are tons of violent actions but has a good story to it. The movie shows the struggles between those two characters; they both beat each other like angry dogs. GO AND WATCH PPL...STRONGLY SUGGESSTED!!! (GO HK FILMS),pos
"This has got to be the best movie I've ever seen.<br /><br />Combine breathtaking cinematography with stunning acting and a gripping plot, and you have a masterpiece.<br /><br />Dog Bite Dog had me gripping the edge of my seat during some scenes, recoiling in horror during others, and left me drowning in my own tears after the tragic ending.<br /><br />The film left a deep impression on me. It's shockingly violent scenes contrasted sharply with the poignant and tender 'love' scenes. The film is undeserving of it's Cat III (nudity) rating; there are no nude scenes whatsoever, and the 'love' scenes do not even involve kissing or 'making out'.<br /><br />The message which this film presented to me? All human beings, no matter how violent or cruel they may seem, have a tender side. Edison Chen does a superb job playing the part of the murderous Pang.<br /><br />I rate this film 10/10. It's a must-watch.",pos
"Dog Bite Dog isn't going to be for everyone, but I really enjoyed it. Full of slapping, stabbing and shooting (but don't worry ¶? the lead's a terrible shot), it can best be described as a violent romp through Hong Kong and Cambodia. Edison Cheng plays Pang, a Cambodian assassin in town to kill a barrister. Despite being filthy from his journey, he's almost immediately seated at a huge table in the middle of an obviously expensive restaurant. If this sounds wildly implausible to you, you should probably avoid this film. It acted as my cue to suspend disbelief, and I had a lot more fun for it.<br /><br />Chasing Pang down is Wai (Sam Lee), a young, edgy cop who likes to smack people around almost as much as he likes to smoke. Wai walks a fine line that has Internal Affairs investigating him, and his father, a legendary Good Cop, is in a coma following a drug deal that went south (the implication is that Wai is letting his father take the rap for his own corrupt dealings).<br /><br />There are a car crashes, lots of killings, and a strange and awkward love story on offer here, all played out in almost comic-book style. I suspect the humour was deliberate (nobody uses gargantuan concrete bludgeons without an eye for the extravagantly absurd), though the over-the-top nature lost a number of my fellow audience members. There are at least three points where the film might have ended, and at 109 mins it may have benefited from more ruthless editing, or the deletion of one of the narrative threads (the light-hearted stuff worked well, so I would have left out the interactions with the three fathers).<br /><br />I'm inclined to give it a (high) pass, however, if only because of the ending ¶? I've rarely heard so many people laugh so loudly at what should have been a poignant moment. This is one to see with a group of friends who love the ridiculous",pos
"Ultra-grim crime drama from Pou-Soi Cheang, the director of ""Home Sweet Home"". Tonally, it reminded me of Billy Tang's ""Run and Kill"", although it's not as polished as that. Nevertheless, it's an engaging, flawed bit of mayhem about a Cambodian loner, Pang (Edison Chen), who arrives in Hong Kong to kill a lawyer. While fleeing the scene, he kills the partner of cop Sam Wai, who, to add insult to injury, is in the midst of dealing with his dying father, so Sam begins an insane, obsessive manhunt for Pang that results in close to a dozen dead bodies and relentless violence. There must be something in the air lately because I've never seen so many humans beating the pulp out of each other as I have lately. This is grim, nasty stuff, which is why I'm so partial to it, and I applaud its downbeat vibe. It's visually arresting and the sound design is very unique. Dramatically, everything spirals downwards until every character finds him- or herself in a world of screaming pain. A subplot involving Pang's attachment to a sexually abused girl adds depth to the story and spawns a surprise fourth act which boasts a fine act of grotesque surgery.",pos
I watched the DVD of this movie which also comes with an excellent commentary track (in English). It seems in Cambodia (the subtitles in English say the character is speaking Thai but the movie says Cambodia)a very violent evil man is raising boys to be killers using starvation and training them to fight and kill. He sends Pang to kill some people in China and during the killings a cop's partner is killed. The cop Wai is a loose cannon who is worried about his father who is also a cop who was shot and is in a coma. Wai's chief is his dad's friend and is worried about Wai's erratic behavior. He doesn't know Wai was the one who caught his dad in dealing with drug dealers and shot him and put him into the coma. Pang escapes and hides in a squalid landfill shack where he meets a woman who came here to find her mother and keeps repeating her father won't let her leave (Pang doesn't speak Chinese and doesn't understand this but saves her from her father who appears to be having sex with her maybe this is the reason for Cat III). Wai becomes more and more obsessed with getting Pang but Pang is almost unstoppable. Even after Pang steals a boat and takes the woman to his home where they are married and she becomes pregnant Wai follows and joins the evil man (who's training the boys)making a deal to fight and train so he can get Pang. There is a big showdown between Wai and Pang with the terribly abused woman the major victim and leaving Wai dead and Pang cutting out his child from the dead mother only to die and leave him as the possible next boy to be raised as a killer. This film is beautifully photographed with an excellent soundtrack. There are many very brutal violent scenes. The woman having a long nail pulled out of her foot. Knives to the neck and torso. Guns fired directly to the head. And several very intense beatings. It maybe grim intense and downbeat but it is definitely worth seeing.,pos
"Some comments here on IMDb have likened Dog Bite Dog to the classic Cat III films of the 90s, but although it is undoubtedly brutal, violent and very downbeat, this film from Pou-Soi Cheang isn't really sleazy, lurid or sensationalist enough to earn that comparison. However, it still packs a punch that makes it worth a watch, particularly if gritty, hard-edged action is your thing.<br /><br />Edison Chen plays Pang, a Cambodian hit-man who travels to Hong Kong to assassinate the wife of a judge; Sam Lee is Wai, the ruthless cop who is determined to track him down, whatever the cost. With Wai closing in on his target, Pang will stop at nothing to ensure his escape¶?until he meets Yue, a pretty illegal immigrant who needs his help to escape her life of abuse.<br /><br />A relentlessly harsh drama with great cinematography, amazing sound design, a haunting score, and solid performances from Chen and Lee (as well as newcomer Pei Pei as Pang's love interest), Dog Bite Dog is one for fans of hard-hitting Asian hyper-violence (think along the lines of Chan-wook Park's Vengeance trilogy). Stabbings, shootings, merciless beatings: all happen regularly in this film and are caught unflinchingly by director Cheang.<br /><br />Of course, this is the kind of tale that is destined to have an unhappy ending for all involved, and sure enough, pretty much everyone in this film dies (rather nasty deaths). Unfortunately, there is a fine line between tragedy and (unintentional) comedy, and in its final moments, Dog Bite Dog crosses it: in a laughably over-dramatic final scene, Pang and Wai are locked in battle as a pregnant Yue looks on. Eventually, after all three have suffered severe stab wounds during the fracas, a wounded Pang performs a DIY Ceasarean on (a now dead) Yue, delivering their baby moments before he himself dies.<br /><br />Whilst this film might not be a 'classic' slice of Hong Kong excess, with its deliriously OTT action and stylish visuals, it's still worth seeking out.",pos
"As I understand it, after the Chinese took over Hong Kong, the infamous Cat. 3 Hong Kong movies kind of disappeared. At least until now, and what an amazing movie this one is. I knew it was a rough crime drama going in, but being the first Cat. 3 I've purchased that's been made recently, I wasn't sure what to expect.<br /><br />A Cambodian hit-man goes to Hong Kong to knock off the wife of a judge, who is also a lawyer. Turns out, the Judge made the arrangements for the hit-man, because she was divorcing the judge, and threatening to take all his money. This is all known within the first ten minutes, so nothing is being given away. After the hit, the cops locate the hit-man pretty fast, but in trying to arrest him, several police officers and civilians are killed. He eludes the police and now the race is on to catch the guy, before he escapes back to Cambodia. This is a movie that never stops, and hardly gives the viewer a chance to catch their breath. Yes, it is very violent and intense, many cops are killed, as the hit-man proves very very hard to track, and take down when they do locate him. Along the way, the hit-man in trying to hide in a dump, finds a women being raped and mistreated by some man. He helps her, and saves her from the guy, and she persuades the hit-man to take her along with him in his escape. I loved this movie, it's like a roller-coaster that just keeps moving and moving at high speed, as one incident leads to another, and the police at times are just as bad or worse as the hit-man. The acting is exceptionally good, and the location filming and photography is at time breathtaking. There's no let up in this movie, not even with the very very incredible ending. The ending is pretty much unbelievable, and also a fitting end to all the action and violence. Yes, the violence is brutal at times, but this is a very no nonsense crime drama, that will knock your socks off. ""Dog Eat Dog"" definitely needs a more widespread release, including an R1 release for sure. Great movie, highly recommended.",pos
"The simple hand camera both gives some almost documentary feeling to this film, and also relates to the dogma films.<br /><br />Did you ever get bored of those hollywood-style cop flicks with brawny guys who get assignments james bond would be envious of? Fed up with the married-living-single cop, the divorced-but-family-man, the personified doughnut and the tough hunter? Ever wondered how the real police work is like?<br /><br />Well, for germany, this film shows you. Set in the north between west germany and east germany, former DDR, an laid off post office clerk starts her job, fresh from policeschool. She quickly finds her way around the usual customers, and becomes accustomed to life as a policewoman... but this is not much fun.<br /><br />Other german crime films like Derrick, Der Alte et cetera have dignified officers talking calmly with suspects. These cops here have to deal with the lowest on the social ladder. Good dialogue and realism makes this an interesting view, even more if you know that part of germany a bit.",pos
"Despite being quite far removed from my expectations, I was thoroughly impressed by Dog Bite Dog. I rented it not knowing much about it, but I essentially expected it to be a martial arts/action film in the standard Hong Kong action tradition, of which I am a devoted fan. I ended up getting something entirely different, which is not at all a bad thing. While the film could be classified as such, and there is definitely some good action and hand to hand combat scenes in the film, it is definitely not the primary focus. Its characters are infinitely more important to the film than its fights, a rather uncommon thing in many Hong Kong action movies.<br /><br />I was really quite surprised by the intricacy of the characters and character relationships in the film. The lead character, played by Edison Chen (who is really very good), becomes infinitely more complex by the end of the film than I ever thought he would be after watching the first thirty minutes. The police characters also defied my expectations thoroughly. In fact, the stark and honest portrayal of the seldom seen dark side of the police force was quite possible my favorite aspect of the film. I don't know that I would say Dog Bite Dog entirely subverts typical notions of bad criminal, good cop, but it certainly distorts them in ways not often seen in film (unfortunately). So many films, especially Hong Kong action films I find, portray police in what is frankly a VERY ignorantly idealized light. This is one of my least favorite things about the genre. I was pleasantly surprised to see that Dog Bite Dog actually had some very unique, and really quite courageous, ideas to present about the police force. There are negotiation scenes in this film that I have never seen the likes of before, and doubt I will ever see again, and am sure I will remember for quite a while. Also, the criminal characters are shown from an interesting perspective as well, there is some documentary footage in the film of Cambodian boys no older than ten being made to fight each other to the death with their bare hands, which I thought was one of the film's most powerful and moving moments. It says a lot about the reason these guys are the way they are, rather than simply condemning them. Also, the relationship between Chen's character and the girl he meets in the junk yard reveals a lot about his character. It wasn't until this element entered the film that I really started to see the film as an emotional experience rather than only a visceral one. There is something about most on screen relationships that doesn't quite get through to me, but for some reason this one really did. The actress does an incredible job with this role which I imagine was not easy to play.<br /><br />Dog Bite Dog also features some really breathtaking cinematography, all though it is unfortunately rather uneven. There were some moments that I found really striking, particularly in the last segment of the film, but there was also a good deal of camera work that was just OK. Another slight problem I had was with the pacing, which I also felt was uneven. I found a lot of the ""looking for a boat"" scenes to be a little alienating, all though it quickly picks up after that. The action scenes are short and not too plentiful, but are truly powerful and effecting, particularly towards the end. The fight choreography is honestly not all that impressive for the most part, all though to its credit it is solid and fairly realistic, but the true strength is the emotional content behind the fights. The final scene, while not a marvel of martial artistry or fight choreography, is one of the most powerful final fights I have ever seen, and I've seen quite a few martial arts films.<br /><br />I suppose the biggest determining factor of whether or not one will get much out of Dog Bite Dog is whether or not you can connect with the characters. All of them are certainly some of the more flawed characters one is likely to see in a film of any kind, but there was something very human about all of them that I couldn't help but be drawn to and really feel for them, particularly Chen's girlfriend. I should say that I doubt most people will like the film as much as I did simply because I imagine that most people will not like or care about the characters in the same way, but I still recommend it highly all the same. It is truly a deeply moving and effecting film if you give it a chance.",pos
"I gotta be straight-up - I haven't seen a film as solid as DOG BITE DOG in quite a while. I'm a big fan of the ""old-school"" late 80s to mid 90s era CATIII films, and I had been hearing that that ""style"" of films is making a bit of a come-back with films such as this, and Herman Yau's GONG TAU (which as of this writing I have not yet seen...), so I was very interested to give some of these newer-wave CATIII films a shot. Did this film live up to my expectations? Absolutely - but not quite in the fashion that I imagined.<br /><br />The story follows a young, animalistic, resourceful and virtually unstoppable Thai hit-man with a somewhat vague history who comes to Hong Kong to complete a ""mission"". Due to some bad-luck, he is quickly identified by a roguish copy (who exudes many of the same qualities as our hit-man), and is quickly apprehended and captured. This state of affairs doesn't last long though, as the un-named assassin escapes from his captors and quickly shows the local police that he is not to be taken lightly. The hunt is on, and a cat-and-mouse game between the police and the ""mad dog"" (as the police refer to him) ensues. Along the way, Mad Dog is inadvertently befriended by a slow-witted young woman, and a bond forms between the two when she helps him out of a sticky situation. The ante keeps getting upped as Mad Dog's only objective is to get out of Hong Kong and back to Thailand by any means necessary, and the cops keep trying to reel him in alive...<br /><br />I could probably write ten paragraphs about this complex and thoroughly layered film, but I don't want to give too much away. I watched DOG BITE DOG knowing nothing about the premise, and I think it's the type of film that is definitely better appreciated that way. As to comparisons to the older-style CATIII films...there are some similarities. DOG BITE DOG has some hyper-violent moments reminiscent of the ""good ol' days"", but is never quite as sleazy or grimy as old-school classicks like THE UNTOLD STORY or RED TO KILL. Where many of the older CATIII films' main intention was to ""shock"" - DOG BITE DOG is a far more thought-out and well-rounded production (though that's not to take ANYTHING away from those CATIII films that I hold so dear...). This film is far more ""emotional"" than it is exploitative, and as we learn more about the characters and their backgrounds, the audience begins to bond and identify with both sides. There really are no clear-cut ""good"" and ""bad"" guys, as Mad Dog shows moments of extreme compassion, and the cops stoop to extremely unorthodox methods to try to flesh out the killer. There's also no nudity/sex in this film, which is a typical characteristic of the older CATIII films. Personally, I would compare DOG BITE DOG more to Park's SYMPATHY FOR MR. VENGEANCE or perhaps the Pang brother's BANGKOK DANGEROUS, as both of those films mixed extremely emotional overtones with strong and unflinching action and violence. Again - there's pretty much nothing that I didn't like about this film. The acting is dead-on, the cinematography is sharp and well done, and the whole film skillfully blends several different elements successfully in a way that isn't seen very often. Is this film (and others like it...) the ""rebirth"" of the CATIII film - not exactly - but it IS a very solid film that's absolutely worth checking out...9/10",pos
